"[안녕하세요즐거운 주말이 지나고 월요일이 되었습니다이번주도 화이팅 하시고 항상 행복한 일만 가득하시길 바랍니다 ], 긍정 텍스트 확률 : 99.98%"
"[그리고 기존에 이미 차량을 소유하신 분들은그 차를 반납하시게 된다면 차액만을내실 수 있어서 더욱 저렴하게만나보실 수 있기도 하구요갖고 있던 옵션 구성이 워낙에 좋았던지라눈을 못 뗐던 것같아요이런 경차 알아보시는 잇님들께는좋은 꿀 정보가 될 수도 있겠네요가죽 시트가 적용된 모습이였는데해진곳도 전혀 없었고 직원분이 어찌나 꼼꼼하시던지 혹여나 구경하는 동안에라도 사용감이 묻어날까비닐을 꼼꼼하게 씌워놓으셨더라구요고급진 투톤 시트가 트럭의 품격을높여주는 느낌 ], 긍정 텍스트 확률 : 96.77%"
"[아마 검정색상이였다면 저는 바로 질렀을거에요색상 빼고는 진짜 모두 다 제가 원하는대로 준비가 되어 있었거든요각자 취향이 있는거니까 뭐.. 아무튼이렇게 가진 장치들도 모두 다아주 좋은 컨디션을 유지하고 있어더욱 마음에 들었던 것 같아요무튼 여러분들도 건강을 위해서 항상운동 꾸준히 하시고 몸을 챙기시길 바랍니다아무쪼록 오늘 제가 여러분들께 남겨드릴주제는 이게 아니에요ㅋㅋㅋ그리고 무엇보다 출퇴근 용으로 사용을하기에는 딱 좋은 차량인 것 같더라구요이런 운전석 같은 경우도 사용감이 생각했던 것 만큼 심하지 않아서만족스럽게 보고 올 수 있었어요], 긍정 텍스트 확률 : 74.68%"
"[이번에는 저희 가족이 새로 바꾼차로 함께 가는 첫 여행이 될 것같거든요그러니 사람들은 반려동물을 많이키우게 될거라고 하시더라구요왜 속눈썹이 긴지 아시는 분들은계속 아시고ㅋㅋㅋㅋㅋ 모르시는 분들을위해서 제가 말해드릴게요], 긍정 텍스트 확률 : 66.17%"
"[근데 저는 대부분 그런 꿈들 보다는 탐험하고 모험하는 그런 꿈들을 많이 꾸는 것 같아요그러다보니 자연스럽게 좀 잠이 오는 것같은데 이런 식곤증은 원래 커피가소용 없는건가요?스마트키 덕분에 시동도 간편하게 걸어볼 수 있었고 주변 차량에 대해 경고해주는 기능 차선 이탈 방지 기능등등 주행을 하는 동안에 이용할 수 있는 기능들이 있었어요ㅎㅎ], 긍정 텍스트 확률 : 99.92%"
"[블랙박스 역시나 이미 설치가 되어 있던모델이라 따로 준비할 필요는 없어보였어요요즘은 필수템이라고 하는만큼꼭 필요한 장치인 것 같아요굉장히 말끔한 모습을 가지고 있던모델로 저도 사실 이번에 처음직접적으로 보는거였어요저 덕분에 동생도 좋은 차를 골랐구요너무 자랑인가요ㅎ?아무튼 동생이랑 매장에 딱 들어가우선 직원분이랑 이런 저런 얘기를나누며 동생이 어떤 차를 원하는지 상담을 했어요], 긍정 텍스트 확률 : 68.94%"
"[ .년형 쌍용 의 코란도 중고차 대박이네 대박 ], 긍정 텍스트 확률 : 94.09%"
"[ 쌍용의], 긍정 텍스트 확률 : 52.07%"
"[ .년형중고차 대령이요건강검진 끝내놓고 새로운 주인을 만나기위해 대기중입니다. 어떤분이 이 튼실한 놈을 가져가실지.. 충분히 타 업체에서 둘러보시고 알아보시고 문의 주셔도 됩니다. 거짓없는 깨끗한 중고차만을 이웃님들에 품에 안겨드리겠습니다. 단결 ], 긍정 텍스트 확률 : 97.16%"
"[ 중고차는 쇼핑이 아니기 때문에 절대로 서둘러 선택을 하시면 안됩니다.안전한 선택 방법은 적절한 중고차량을 구.입하셔야 한다는 점 적절한 중고차량 이라는 것이 그저 사진과 기재되어 있는 정보들을 보는것 보다는 직접 눈으로확인하고 만저보고 느껴보아야 한다는 점입니다. 자동차는 재], 긍정 텍스트 확률 : 74.60%"
"[ 중고차량 또한판매자 입장에서는 적극 추천을 드리고 싶은 중고차이지만], 긍정 텍스트 확률 : 86.43%"
"[직접 눈으로 확인하시고느껴보심에 있어서 선택을 결정 지으시는 것이 좋다고 말씀드리고 싶습니다. ], 긍정 텍스트 확률 : 88.26%"
"[항상 주기에 맞게 소모품 교환을 하고있습니다. ], 긍정 텍스트 확률 : 65.57%"
"[ 러브카 에서 보유하고 있는 모든 중고차량들은 등급과 연식에 따라 외관의 차이가 있을수 있습니다. 하지만 실물을 보신다면 연식과 등급이 다르다고 하여 차이가 없음을 한눈에 확인하실 수 있으실 겁니다. ], 긍정 텍스트 확률 : 95.06%"
"[ 용을 사용하는 것이 아니죠 그렇기 때문에예산 결정을 잘하셔야 합니다. 자동차의 가], 긍정 텍스트 확률 : 64.76%"
"[ 격 이외에도 부대비용들을 꼼꼼히 확인해 주세요 ], 긍정 텍스트 확률 : 56.29%"
"[ 이며 성능기록부를 확인하실수 있게 출고전 자세하게 설명을 드리고 있사오니], 긍정 텍스트 확률 : 60.00%"
"[중고차에 대해 정확하게 알려드릴수 있습니다. ], 긍정 텍스트 확률 : 92.00%"
"[에서 출고되는 모든 중고차량은], 긍정 텍스트 확률 : 60.49%"
"[보증해드립니다.출고 전 고객님들이 원하시는 부분을 말씀해 주시면 모든 조건을 맞춰 드릴수있고], 긍정 텍스트 확률 : 69.51%"
"[ 위딜러들이 존재하기 때문입니다. ], 긍정 텍스트 확률 : 79.29%"
"[ 임을 강조드립니다 ], 긍정 텍스트 확률 : 66.11%"
"[ 위매물일시환불가능합니다 국가지정 허가 업체에서성능 평가된 중고차량입니다], 긍정 텍스트 확률 : 64.16%"
"[차량 등록증 및 성능기록부는 언제든지 보여드릴수있고문의시 사진으로 전송도 가능합니다 ], 긍정 텍스트 확률 : 64.11%"
"[중고차는 인기있는 모델입니다.빠른출고가 예상되고 있는데요 놓치기전에 잡아가세요 ], 긍정 텍스트 확률 : 53.77%"
"[ 매하신이웃님들은 대부분 년도 안되어 되파시는 경우가 많았습니다. 이웃님들에게꼭 알맞는 중고차량도 선택하실 수 있게 상담을 도와드리오니 어떤 중고차를구], 긍정 텍스트 확률 : 74.32%"
"[중고차 원하시는 차량 출고시 시간정도 시간이 소요됩니다. 안전하고 신속한 거래가 시간안에 가능하오니 믿고 안심하셔도 됩니다 필요한 서류는 완벽하게 준비되어 있으며 이웃님들의 소중한 시간을 지키실수 있게할수 있습니다. ], 긍정 텍스트 확률 : 96.91%"
"[쌍용 뉴코란도 중고차 년식 이런순간까지간단하게 이 프로그램에 대해서 설명을좀 해드리자면 이 프로그램은 작은 법률 상담소 같은 것을 운영하는 방식인데요저는 간만에 저번주 주말에 친구생일이라서다같이 모이는 날이엿거든요 ㅡ], 긍정 텍스트 확률 : 98.89%"
"[도움이 될까싶어서 가져왔는데 그래도 나름 될 것 같네요ㅋㅋㅋㅋ우선 저희는 중고차를 보러 가기전에 일단 미리 저희가 원하는 모델을 찾아보고 갔어요이 모델의 가장 큰 특징은 이렇게넓은 면적의 트립화면이 아닐까 생각해요대부분 다른 차들을 보면 버튼식으로 오디오 기능 공조기 장치 등이마련되어 있고 작은 트립화면이적용된 모습인데요 대략적으로 직원분과 이 차에 대해서 이야기를 나누고 설명을 들었어요보니까 년식에 ], 긍정 텍스트 확률 : 95.01%"
"[ 를 주행한상태로 진짜 거의 새차나 다름없는모습을 보여주고 있더라구요], 긍정 텍스트 확률 : 76.14%"
"[운전석에 자리잡고 있던 기능들의구성 또한 알찬 모습을 보여주고 있어더욱 편하고 실속있게 사용해볼 수있을 것만 같은 느낌이였어요근데 거기에 향긋한 향을 가진 더덕이들어간다니까 진짜 너무너무 맛이 기대가 되더라구요마냥 귀엽고 아기자기한 차량인줄알았는데 그래도 다른 차들이 가지고 있는 옵션들 아니 어쩌면그것들 보다도 많은 옵션들을 가지고 있는 것 같더라구요], 긍정 텍스트 확률 : 99.60%"
"[최신 모델로 거의 신차같은 모습으로 준비되어 있더라구요이력이 참 중요한게 어쨌는 얼만큼사용을 했느냐가 되니까 차량의 성능과도참 연관이 깊더라구요쌍용 뉴코란도 중고차이라는이름을 가지고 있던 차인데요], 긍정 텍스트 확률 : 87.45%"
"[무난하게 타볼 수 있는건 물론이고 분위기도 있고 고급스러운 느낌이물씬 느껴지는 모습이더라구요아빠는 유독 이런 에어백들을 많이 확인하셨는데요아무래도 중고차다보니 간혹 이런게터져있을 수도 있다고 하더라구요이렇게 보시는 것 처럼 가지고 있던컨디션까지도 아주 최상으로 준비가되어 있더라구요], 긍정 텍스트 확률 : 82.16%"
"[이 차량은 외관을 봤을땐 다른 오염은없었던 것 같아요ㅎㅎ전체적으로 상당히 말끔하게 준비가된 모습이더라구요 그리고 제가 차를 얼마전에 구매를 해가지고진짜 여기저기 잘 돌아다니고 있거든요 ㅋㅋ저희는 이날 일단 간단하게 시세만보러 갔던거라 구경만 하고 와서 구매는 못했어요], 긍정 텍스트 확률 : 93.55%"
"[여러분들은 꿈을 잘 꾸시는 편이신가요?이때 구준표라는 캐릭터는 정말 싫어했고저는 가을이 남친 정이를 좋아했어요ㅋㅋㅋㅋ서브 남주라 사랑이 이루어지길얼마나 바랬는지 ㅎㅎ분명 내 기억에는 이런 사건이있었는데 막 꿈속에서 시공간을 초월하고 이런저런...ㅋㅋㅋㅋ], 긍정 텍스트 확률 : 83.38%"
"[관리하기에도 힘드셨을텐데 정말이 모습만 보면 새차는 저리가라로너무너무 마음에 들더라구요전좌석에 온열 기능이 들어가 있는클라는 물론 전동 시트 기능도 이용을할 수 있다는 점 매우 만족블랙박스도 앞 뒤로 모두 설치되어 있어서 더 만족알아보니 더 좋은 조건들을 갖고 있는차량인 것 같았어요그래서 마지막으로 여러분들께 그 정보들함께 공유를 해드리고 마무리를해보려고 합니다그럼 저는 공유해드릴 것 다 해드리고이제는 마치도록 할게요], 긍정 텍스트 확률 : 98.48%"
"[사고도 없었던 차량이라고 하시니까더욱 마음에 들었던 것 같아요역시 이렇게 관리도 잘된 차량을타야 더 마음이 편할 것 같더라구요사실 그전에 주인이 어떻게 차를탔는지는 모르잖아요ㅠ오늘은 제가 여러분들께 얼마전에보고 왔던 차량에 대해서 좀 소개를해드리려고 합니다하이패스까지도 달려있으니까 진짜딱 여행을 위한 그런 차였던 것 같아요잠시 상상을 해봐도 이런 차 한대있음 떠나는 것도 행복할 것 같아요연식이나 주행거리가 적당한걸 보니까출퇴근 용이나 혹은 그냥 평범하게사용을 하신 것 같더라구요 쌍용 뉴코란도 . 주행거리], 긍정 텍스트 확률 : 100.00%"
"[ 쌍용 뉴코란도중고차 가격시세 년식 뛰어났어 ], 긍정 텍스트 확률 : 87.43%"
"[쌍용 뉴코란도 중고차 가격시세 년식 뛰어났어], 긍정 텍스트 확률 : 87.43%"
"[이번에 소개시켜드릴 차량은 말끔한 모습으로여러분들에게 보여드릴 뉴코란도 중고차 입니다쥐색 색상을 적용해놓은 차량으로 고급스러운모습을 보여주고 있습니다 외관의 상태도 망가진곳없이 깔끔한 모습으로 신차못지않은 상태를 보여주고 있으니 여러분들이좋아하실 수 있는 모습의 차량이랍니다], 긍정 텍스트 확률 : 96.43%"
"[ 로 굉장히 짧은 거리를 주행한차량인데요그래서 그런지 엔진성능 또한 신차급의컨디션을 보여주고 있습니다엔진룸과 휠타이어는 크리닝을 하지 않을정도로 말끔한 상태로 유지되었구요모두 고장없이 건강한 상태로 만나보실수있습니다], 긍정 텍스트 확률 : 89.52%"
"[뉴코란도 중고차 실내로 들어오시면깔끔함이 보이며 중후함이 풍겨져 오고있는 모습이랍니다 그리고 또한 답답함을전혀 느끼지 못하도록 넉넉한 공간을보유하고 있는 모습이랍니다], 긍정 텍스트 확률 : 76.21%"
"[쌍용 뉴코란도 . 옵션사항들도 마음에 쏙 드실 것같네요 전동시트를 시작으로네비게이션과 후방카메라 연동이되기때문에 주차하실때도 시야확보에 편안하실 것으로 보이고큰 사이즈의 선루프가 있기때문에 엄청난 개방감과 환기에용이하실 것 같습니다 이외에도다양한 기능들이 있으니 아래번호로 문의주시면 친절한상담 도와드릴게요 ], 긍정 텍스트 확률 : 95.16%"
"[스마트키도 마련되어있는 상태이며 푹신한 시트까지 확인을해주시면 좋겠어요ㅎㅎ풀에어백이 안전을 위하여 설치가 되어있는 것을 알려드리죠ㅎㅎ전액을 할부로도 구매를 해보실 수 있고차량간의 대차진행을 통하여 부담을덜어보실 수가 있으세요], 긍정 텍스트 확률 : 98.09%"
"[뉴코란도 중고차 그레이톤 시트를 가진 실내내부의 모습이랍니다어떠신가요? 넓적한 공간을 자랑하고 있는 바와 같이 사진그대로 만나보실 수 있는 실.매.물로 보유하고 있으며시트마다 가죽시트라서 쉽게 뜯어지거나 오염이 되지않아 더욱 더 만족해하실 수 있는 기회랍니다], 긍정 텍스트 확률 : 99.82%"
"[카모아 에서는 내 차량은 조금 더 저렴하게더 좋은 차량으로 구매하고 싶어하시는 고객님들의 마음을 공감합니다저희도 사고 파는 입장에서 같은 마음을 갖고 있는데요카모아 에서는 중간절차 없이 깨끗하게 다이렉트로소개해드리니 안심하고 믿으실 수 있습니다혹시 궁금한게 생기셨다면 여기로 연락주시길 바랍니다시간 상관없이 시간 대기 중이니까요 언제든 문의주세요친절하게 상담 도와드리겠습니다], 긍정 텍스트 확률 : 99.97%"
"[내부를 더 깔끔하게 보일 수 있도록 내비같은 경우에는대부분의 사람들이 매립을 시키세요뉴코란도 . 중고차 역시 내비가 센터페시아중앙에 매립 되 있어서 내부가 깨끗해보이며더 넓게 공간도 활용할 수 있더라구요], 긍정 텍스트 확률 : 58.71%"
"[상태에 대해서도 한마디로 말씀드리자면 최상급에 빛나는 차량이랍니다 의심이 되신다면 무조건 방문하셔서실제로 보시고 결정을 하셔도 좋다고 생각이 됩니다모든 부분에 있어서 정비와 점검을 마친 차량이라서 더 자신있습니다], 긍정 텍스트 확률 : 98.05%"
"[뉴코란도 중고차에 대한 궁금하신점이나차고지의 위치등 궁금하신게 있다면 부담갖지 마시고 언제든지 연락주세요지금 보고계신 뉴코란도 중고차 외에도아직 미처 올리지못한 차량들도 많이 있으니유선상으로 문의해주시기 바랍니다], 긍정 텍스트 확률 : 95.89%"
"[ 성능기록내역도보여드릴 정도로 양호함을가진 모습으로써 당.일.출.고도가능한 건강한 매물이랍니다컨디션도 좋은 모습으로써보유를 해놓은 상태로 인해실.매.물로써 시운전도 가능하구요], 긍정 텍스트 확률 : 70.30%"
"[ 대차를 통해서 금액을 줄이실 수 있는방법도 숨어있기 때문에부담스러운 금액을 해결하고 싶으시다면하단에 나와있는 번호를 통해서전문가와맞춤상담을 해보시기바라는 마음입니다], 긍정 텍스트 확률 : 95.72%"
"[ 중고차구매가 처음이신 이웃님들도 상관없습니다최소 년이상의 배태랑 카매니저들이 상시대기중이니모르는점이 있으시면 언제든지 여쭤보시고 신중하게중고차를 선택하세요 ], 긍정 텍스트 확률 : 71.90%"
"[ 저희업체는 전국딜러전산망을 이웃님들께 오픈해정확한 시세에 많은차량을 보실수있도록 도와드리고있습니다이웃님께서 원하시는 금액으로 최고스펙의 차량을 소개해드리겠습니다 ], 긍정 텍스트 확률 : 90.14%"
"[ 차량을 한대팔고 끝이다 라는생각보다이웃님께서 중고차구매 하면 생각나실만큼꾸준한 거래를 생각하며 움직이겠습니다 ], 긍정 텍스트 확률 : 80.38%"
"[ 이웃님들중에 신차와 중고차중 어떤것을구매해야되나 고민을 하고계신 이웃님들이굉장히 많을거라 생각하는데요가장 중요한부분을설명드리자면], 긍정 텍스트 확률 : 99.67%"
"[나중에 차량을 바꾸거나 판매를 해야될때감가가 얼마나 될지를 생각을 잘하셔서 결정하셔야합니다], 긍정 텍스트 확률 : 91.42%"
"[ 모든 이웃님들께서 중고차를 구매하실때 저렴하고가성비있는 차량을 원하시는건 당연하다고 생각합니다하지만 중요한건 차량상태라고 생각하기때문에 저렴하면서도차량상태가 좋은 차량을 원하시면 언제든지 문의주세요 ], 긍정 텍스트 확률 : 86.33%"
"[중고차를구매하시면서 가지고계신 차량을 판매하시고 싶으시다면배정된 해당 카매니저에게 말씀해주세요 어느업체보다최고가 매입을 해드릴수있습니다 ], 긍정 텍스트 확률 : 95.51%"
"[ 저희업체는 자동차보험도 같이 운영하고있습니다모든 자동차보험회사에 이웃님의 소중한 개인정보를공유하여 혜택은 모두 똑같지만 가장저렴한 보험등록을도와드리고있습니다 ], 긍정 텍스트 확률 : 90.87%"
"[ 지금보고계신 ], 긍정 텍스트 확률 : 75.68%"
"[ 뉴스타일코란도 . 익스트림 중고차를이미지로만 보여드리는 점이 너무아쉽습니다 실제로는더욱 매력있고 고민할필요가 없는 차량이기 때문이에요 ], 긍정 텍스트 확률 : 98.53%"
"[ 이미지로만 보셔도 차량상태가 아주 훌륭해보이시지 않으신가요? 실물로 보시면 더욱만족하실겁니다 저희업체는 일 연중무휴로주말], 긍정 텍스트 확률 : 95.95%"
"[ 성능점검을 모두 마친상태이며연식은 .년식], 긍정 텍스트 확률 : 57.27%"
"[ 주행거리는주행하였습니다.연식에 대비하면 적당한 주행거리를 운행하였고 운행하는동안정비를 꾸준히 해온차량이기때문에 구매후 소모품정비만꾸준하게 잘하시면 오래오래 이차량을 즐기실수 있으실겁니다 ], 긍정 텍스트 확률 : 63.57%"
"[중고차구매에 앞서 이차량을 구매하고싶으신 이웃님께서는꼭 확인하셔야할것이 있습니다 ], 긍정 텍스트 확률 : 89.64%"
"[ 를 계약서 작성전에꼭 확인하셔야하며 계약서 작성시에도 딜러와 약속한사항을계약서에 명시되어잇는지 확인하시고 계약을 하셔야합니다 ], 긍정 텍스트 확률 : 76.11%"
"[맞는 것 같고미련없이 새로운 차를 사는 것도맞는 것 같아요저도 예전에 한번 대학생때 완전운전 초보일때 학교 선배 차가 모닝이라 운전을 해본적이 있었는데처음에는 좀 긴장이 되기는 했지만그래도 차가 아담하다보니까 금방적응이 되더라구요뭔가 베스트 드라이버가 된 것 같아좋았었는데ㅎㅎ.. 바로바로 쌍용 뉴코란도 중고차라는 차량이였는데요], 긍정 텍스트 확률 : 90.74%"
"[그리고 두번째 쌍용 뉴코란도 중고차가가지고 있던 장점은 아무래도 이런굉장히 여러가지 옵션들이 아닐까생각이 들었어요직원분 안목도 너무 좋았고 차도 마음에들고진짜마음에 들었어요꿩먹고알먹고ㅋㅋ역시나 이런 부분까지 손때가 전혀없는 모습으로 확인해볼 수 있었어요], 긍정 텍스트 확률 : 99.45%"
"[지금 차가 있으신 분들은 그 차를반납하시는거 추천드려요총 군데에 설치된 에어백은차량 실내 사방으로 내장된 모습이였어요운전석 시트와 핸들은 물론 창문 옆쪽], 긍정 텍스트 확률 : 92.50%"
"[ 조수석 그리고 뒷좌석까지 필요한부분에 적절하게 들어갔네용ㅎㅎ쌍용 뉴코란도 중고차의 마지막 모습까지너무 만족스럽게 보고 왔는데요], 긍정 텍스트 확률 : 97.36%"
"[일단 인테리어 자체가 아주 말끔한모습을 보여주고 있더라구요그래서 왠만하면 사람들이 없는 골목으로 많이 다니는편이데 그날따라 그냥거리에 사람들이 많더라구요이제 나이가 들어서 그런지 조그만추워도 몸이 으슬으슬 춥더라구요....이런 핸들 열선 기능이나 온열 기능은저한테있어서 꼭 필요한 옵션이 아닌가 생각했어요], 긍정 텍스트 확률 : 93.25%"
"[게다가 차량이 최고급형 등급도가지고 있다는 사실에 더욱 마음에 들었던 것 같아요역시 좋은 사람 옆에는 좋은 사람만모이는 것 같아요차량의 운전석은 지금 보시는 것 처럼조작이 편리하도록 핸들리모컨도 설치되어 있는 모습을 확인 해볼 수 있었어요], 긍정 텍스트 확률 : 97.59%"
"[먼지한톨 없는 모습이 매끄러운게참 보기 좋은 모습이였어요블랙박스도 요즘에는 자동차보험들때있으면 할인이 들어가는데 이차는사지않고도 그냥 바로 할인을받을 수 있으니까 참 좋은 것 같아요전체적으로 쭉 둘러보면 차량의 시트그리고 벽쪽 핸들에 에어백이 들어간모습을 볼 수가 있구요], 긍정 텍스트 확률 : 53.59%"
"[아이들 타기에는 이런 부분이 참좋은 것 같아요아무리 좁게 주차를 해놔도 왠지끄떡없이 탈출할 수 있을 것 같은 느낌아무래도 아이들과 함께 타는 차량인만큼 저는 안전 기능에 좀 더 초점을 맞춰서 본 것 같아요집에 가기전에 친구 불러서 카페나잠깐 들렀다가 가야겠다 하고 친구에게연락을 했죠여러분들께도 이 차를 소개해드릴 수 있다는게 참 좋아요저는 이번에 이 모델을 보고 와서 아마 조만간 같은 모델로 차를구매할 것 같습니다ㅎㅎ], 긍정 텍스트 확률 : 99.40%"
"[계기판 밝기 조절 등등꽤 여러 기능들이 모여있더라구요], 긍정 텍스트 확률 : 93.12%"
"[게다가 드라이브의 꽃이라고도 할 수있는 썬루프 옵션까지도 설치가되어 있더라구요친구도 워낙 컬러풀한걸 좋아하는지라진주색상의 차량 외관도 너무 마음에들어했고 또 그레이 컬러와 아이보리컬러가 섞인 내부 모습도 마음에들어했어요차량은 아직 주행거리도 짧고 연식도역시나 아주 짧은 모델이라서 진짜깨끗하고 무엇보다 아주 건강한컨디션으로 준비가 되어 있거든요일단 인테리어 자체가 아주 말끔한모습을 보여주고 있더라구요 쌍용 뉴코란도 . 주행거리], 긍정 텍스트 확률 : 99.92%"
"[ 쌍용뉴코란도 .고급형중고차를 라벨모터스에서 함께하겠습니다 ], 긍정 텍스트 확률 : 63.24%"
"[ 안녕하세요 눈이오나 비가오나 항상 같은자리에서 한결 같은 마음으로 중고차 출고를 도와드립니다.대한민국은 계절이 뚜렷한 나라입니다. 그렇기 때문에 계절마다 차량관리가 존재합니다. ], 긍정 텍스트 확률 : 99.42%"
"[ 의 ], 긍정 텍스트 확률 : 65.43%"
"[ 그 어느것도 대충 넘어가는 부분이 없습니다. 작은 머리카락 하나라도 섬세하고깔끔하게 완벽히 준비된], 긍정 텍스트 확률 : 64.12%"
"[ 쌍용 의], 긍정 텍스트 확률 : 65.43%"
"[ 뉴코란도 중고차량입니다. 출고를 하시고난후에 추가적인 비용은 절대 들어가지 않게 완벽히 정비를 끝낸 중고차량입니다. ], 긍정 텍스트 확률 : 61.75%"
"[ 따로 손댈곳이 없는], 긍정 텍스트 확률 : 77.39%"
"[ 뉴코란도 중고차량 매입을 해오면서 전 차분께서는 남 다른자동차 사랑으로 관리가 정말 잘되어 있던 중고차량입니다. 매입을 하는동안자동차에 대한 지식도 많으시고 당황을 했던..기억이 ㅎㅎ 당연히 실물을 보신다면생활기스는 존재할 수 있습니다. 하지만 엔진룸과 실내외 모든것이 완벽한 차량입니다.타이어 또한 최고의 상태를 유지하고 있으며], 긍정 텍스트 확률 : 99.99%"
"[언제든 출고를 할 수 있게 준비되어있습니다. ], 긍정 텍스트 확률 : 90.32%"
"[ 쌍용 의], 긍정 텍스트 확률 : 65.43%"
"[ 사고유무등 허.위로 기재된 부분들이 있다면 환불을 진행해 드립니다.당연히 내가 본걸 구매하고 싶고 원하는것을 가져가야지 확실한믿음이 생기시고 기분도 좋아지지 않겠어요?ㅎㅎ ], 긍정 텍스트 확률 : 69.99%"
"[ 쌍용 의], 긍정 텍스트 확률 : 65.43%"
"[ 를 달린 실 매물중고차 입니다. 아직도 비양심 적인 업체들이 존재하고 있습니다. 이러 한 업체들을 구별하기란 정말 어렵고 힘든 일입니다. 그렇기에 ], 긍정 텍스트 확률 : 63.23%"
"[ 의 ], 긍정 텍스트 확률 : 65.43%"
"[ 중고차량은 어떤 운명적인 만남을 기다리고 있는걸까요?ㅎㅎ ], 긍정 텍스트 확률 : 88.41%"
"[ 를 운행을 했습니다.매장을 방문하시면 꼭 시운전을 통하여 선택을 해주시기 바랍니다. 직접 만져보고느껴보는 것이 정확하게 확인을 하고 알아볼 수 있기 때문입니다. 어딘가 문제가 있는것 같고], 긍정 텍스트 확률 : 97.72%"
"[이상이 있다면 부담가지지 마시고 편하게 말씀을 해주시면 감사하겠습니다.하지만], 긍정 텍스트 확률 : 70.77%"
"[의 모든 중고차량은 모두 안전하고 건강한 중고차량들이 오니걱정안하셔도 됩니다 ], 긍정 텍스트 확률 : 58.92%"
"[ 를 운행하였습니다. 사진과 설명이기재되어있는 글을 확인함에 있어서는 당연히 만족이 덜 하실수도 있고 마음에안가는 부분들도 있을 수 있습니다. 하지만 어떤 상품을 구매하여도 사진으로보는것과 직접 눈으로 보고 느끼는것은 천차만별입니다. 직접 눈으로 확인하시고시운전을 통하여 ], 긍정 텍스트 확률 : 94.47%"
"[ 중고차량의 상태를 확인하신다면 눈이 번쩍], 긍정 텍스트 확률 : 50.04%"
"[ .년형중고차량으로준비되어 있는 모습으로 언제든지 바로 출고하실 수 있는 안정된 차량입니다.확실한 건강검진을 마친 차량이며], 긍정 텍스트 확률 : 87.38%"
"[대의 건강함을 유지하고 있는 중고차량입니다.전액할부와 차량 대차도 가능한 중고차량이며], 긍정 텍스트 확률 : 80.92%"
"[금액적인 부분에서도 부담을느끼실 수 없는 중고차량입니다. 궁금하신 사항은 제일 상단과 하단에 전화이미지를클릭하여 주시면 전화연결이 다이렉트로 가능합니다. ], 긍정 텍스트 확률 : 67.32%"
"[ 한가지 말씀 드리고 싶은 꿀팁 내가 가지고 있는 중고차를 팔때면 내가 살고있는지역에서나 가까운 매매단지에서 견적을 받는것이 좋다? 아닙니다. 전국적으로 지역마다 중고차량의 견적의 차이가 있습니다. 지역별로 보유하고 있는 중고차량의대수와 업체마다 정해진 시스템이 있기때문에 다를 수 밖에 없습니다. 하지만], 긍정 텍스트 확률 : 80.42%"
"[ 는 전국을 따지지 않고 최고의 견적을 받아 보실 수 있습니다. ], 긍정 텍스트 확률 : 90.27%"
"[ 원하시는 중고차량을 선택하셨다면 중요하게 봐야할 부분이 있습니다. 바로 믿을 수 있는 업체를 선정하는 것입니다.], 긍정 텍스트 확률 : 73.28%"
"[ 절대 거짓없는 정직한업체라고 자부할 수 있습니다. 또한 모든 중고차량은 매입과 동시에 각종오일], 긍정 텍스트 확률 : 77.53%"
"[ 중고차량 또한 모든 작업을끝마친 중고차량입니다.], 긍정 텍스트 확률 : 85.55%"
"[ 라벨 모터스 의 장점은?원하시는 중고차량을 선택을 하셨다면 최대한 빠른 전국수배로 원하시는 중고차량을 품에 안겨드릴 수 있습니다. 모든 중고차량은 당일출고가 가능하며], 긍정 텍스트 확률 : 88.39%"
"[ 라벨 모터스의가족이십니다. 나의가족이라 생각하고 최고의 중고차량을 소개해 드리겠습니다. ], 긍정 텍스트 확률 : 96.63%"
"[ 한번 방문을 해주신 이웃님들은 몇번이고 다시 방문을 해주시는 이웃님들이많이 계십니다. 믿고 맡겨 주신덕에 지인 분들을 소개 시켜주시는 이웃님들또한 많습니다.], 긍정 텍스트 확률 : 85.93%"
"[는 판매자와 구매자 입장에서가 아닌 사람과 사람의인연을 만들어가는 업체입니다.], 긍정 텍스트 확률 : 60.39%"
"[ 와함께 인연을 만들어 보시는건 어떨까요?ㅎㅎ ], 긍정 텍스트 확률 : 80.44%"
"[ .?뉴코란도뉴코란도.?쌍용쌍용.?중고차중고차.?은색은색.?좋아요좋아요 ], 긍정 텍스트 확률 : 91.50%"
"[전 쌍용 코란도차주께서 직접 전화를 주시고 제가 직접 계신곳 까지 가서 매입을한 차량인데요 전차주께서 워낙 차를 깔끔하게 타주셔서 만나서 분만에거래가 성사한 차량입니다쌍용 코란도차량의 매입가는 만원 입니다. ], 긍정 텍스트 확률 : 69.66%"
"[제값 받고 판매하실수 있도록 성심을 다해 도울텐데요.아무쪼록 손해없이 거래하실수 있도록정확한 견적을 제시해드리겠습니다.믿음 주신만큼 좋은 결과로 보답해드려볼께요오늘도 해피 스마일 ], 긍정 텍스트 확률 : 76.08%"
"[ 어떻게 하면 차값을 잘 책정해드리고], 긍정 텍스트 확률 : 63.30%"
"[ 안전한 거래가 될수 있는지 아는 딜러인데요.아는만큼 좋은 거래로 약속드릴수 있어요.모든차 매입해드립니다 ], 긍정 텍스트 확률 : 90.21%"
